,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
258,1738425725.185672,,,10.45.0.60,10.45.0.1,84,130,ue,request,,0.01583099365234375
259,1738425725.1951337,,,10.45.0.1,10.45.0.60,84,130,ue,response,,9.5367431640625e-07
260,1738425725.1956785,,,10.45.0.60,10.45.0.1,84,131,ue,request,,0.010006427764892578
261,1738425725.2151296,,,10.45.0.1,10.45.0.60,84,131,ue,response,,0.019995927810668945
262,1738425725.2138708,,,10.45.0.60,10.45.0.1,84,132,ue,request,,0.018192291259765625
263,1738425725.2356372,,,10.45.0.1,10.45.0.60,84,132,ue,response,,0.0205075740814209
264,1738425725.2252405,,,10.45.0.60,10.45.0.1,84,133,ue,request,,0.011369705200195312
265,1738425725.2356374,,,10.45.0.1,10.45.0.60,84,133,ue,response,,2.384185791015625e-07
266,1738425725.2356665,,,10.45.0.60,10.45.0.1,84,134,ue,request,,0.010426044464111328
267,1738425725.2551339,,,10.45.0.1,10.45.0.60,84,134,ue,response,,0.019496440887451172
268,1738425725.2498453,,,10.45.0.60,10.45.0.1,84,135,ue,request,,0.014178752899169922
269,1738425725.2751665,,,10.45.0.1,10.45.0.60,84,135,ue,response,,0.020032644271850586
270,1738425725.265199,,,10.45.0.60,10.45.0.1,84,136,ue,request,,0.015353679656982422
271,1738425725.2751672,,,10.45.0.1,10.45.0.60,84,136,ue,response,,7.152557373046875e-07
272,1738425725.2752297,,,10.45.0.60,10.45.0.1,84,137,ue,request,,0.010030746459960938
273,1738425725.2951665,,,10.45.0.1,10.45.0.60,84,137,ue,response,,0.019999265670776367
274,1738425725.2898667,,,10.45.0.60,10.45.0.1,84,138,ue,request,,0.014636993408203125
275,1738425725.3156705,,,10.45.0.1,10.45.0.60,84,138,ue,response,,0.020503997802734375
276,1738425725.3052645,,,10.45.0.60,10.45.0.1,84,139,ue,request,,0.015397787094116211
277,1738425725.3156707,,,10.45.0.1,10.45.0.60,84,139,ue,response,,2.384185791015625e-07
278,1738425725.3156967,,,10.45.0.60,10.45.0.1,84,140,ue,request,,0.010432243347167969
279,1738425725.3356752,,,10.45.0.1,10.45.0.60,84,140,ue,response,,0.0200045108795166
280,1738425725.329862,,,10.45.0.60,10.45.0.1,84,141,ue,request,,0.014165401458740234
281,1738425725.3551986,,,10.45.0.1,10.45.0.60,84,141,ue,response,,0.01952338218688965
282,1738425725.3457716,,,10.45.0.60,10.45.0.1,84,142,ue,request,,0.015909433364868164
283,1738425725.355199,,,10.45.0.1,10.45.0.60,84,142,ue,response,,4.76837158203125e-07
284,1738425725.3557746,,,10.45.0.60,10.45.0.1,84,143,ue,request,,0.010003089904785156
285,1738425725.375195,,,10.45.0.1,10.45.0.60,84,143,ue,response,,0.019995927810668945
